web-scraper-order,web-scraper-start-url,featured,featured-href,recommended,recommended-href
"1581309496-971","https://www.youtube.com/user/ColliderVideos/videos","Promising Young Woman Review (No Spoilers) - Sundance Film Festival 2020","https://www.youtube.com/watch?v=wySPinZiH6k","Avengers Infinity Saga Deleted Scene - Thor Gets the Odin Force Marvel Easter Eggs
              
            
            
              
    
    
    
    
      
        
    
    
      
        Emergency Awesome
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          636K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=qK_CueYRCVY"
"1581309430-868","https://www.youtube.com/user/ColliderVideos/videos","Booksmart Q&A: Olivia Wilde, Kaitlyn Dever, Beanie Feldstein - Collider + Arclight FYC Series","https://www.youtube.com/watch?v=ztXHKGeAa1U","Justin Bieber ft. Quavo: Intentions (Live) - SNL
              
            
            
              
    
    
    
    
      
        
    
    
      
        Saturday Night Live
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=jiJmC_kqXJ8"
"1581309462-917","https://www.youtube.com/user/ColliderVideos/videos","Star Wars: Duel of the Fates Script Spoiler Review - Rule of Two","https://www.youtube.com/watch?v=gu79_3oOE6Q","Everything Wrong With Ghostbusters (2016)
              
            
            
              
    
    
    
    
      
        
    
    
      
        CinemaSins
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      

    
      Verified
    

    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=y31hDpemtZ4"
"1581309542-1045","https://www.youtube.com/user/ColliderVideos/videos","Andy Samberg, Toni Collette and More Sundance Stars Pick New Oscar Categories","https://www.youtube.com/watch?v=ijEfDK-f_B0","VFX Artist Breaks Down the Best Visual Effects Oscars Nominees | WIRED
              
            
            
              
    
    
    
    
      
        
    
    
      
        WIRED
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          472K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=sN5LYwrVMW0"
"1581309536-1037","https://www.youtube.com/user/ColliderVideos/videos","Birds of Prey Review: This Movie Kicks A$$!","https://www.youtube.com/watch?v=mmLHmBvDYXM","Stuntmen React To Bad & Great Hollywood Stunts 10
              
            
            
              
    
    
    
    
      
        
    
    
      
        Corridor Crew
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=v1NyrVj9occ"
"1581309536-1036","https://www.youtube.com/user/ColliderVideos/videos","Birds of Prey Review: This Movie Kicks A$$!","https://www.youtube.com/watch?v=mmLHmBvDYXM","Everything GREAT About Joker! (Part 1)
              
            
            
              
    
    
    
    
      
        
    
    
      
        CinemaWins
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          633K views","https://www.youtube.com/watch?v=CBkHr8lPQrA"
"1581309430-864","https://www.youtube.com/user/ColliderVideos/videos","Booksmart Q&A: Olivia Wilde, Kaitlyn Dever, Beanie Feldstein - Collider + Arclight FYC Series","https://www.youtube.com/watch?v=ztXHKGeAa1U","Mark Hamill in Conversation with Frank Oz
              
            
            
              
    
    
    
    
      
        
    
    
      
        92nd Street Y
      
      

    
      
    

    
    
    
  
        •
      
      
        
          478K views","https://www.youtube.com/watch?v=BNYdNM3mIyM"
"1581309443-883","https://www.youtube.com/user/ColliderVideos/videos","2020 Oscar Nominations: Surprises and Snubs - For Your Consideration","https://www.youtube.com/watch?v=ltmQp6nQ8eE","lofi hip hop radio - beats to relax/study to
              
            
            
              
    
    
    
    
      
        
    
    
      
        ChilledCow
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          24K watching
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        LIVE NOW","https://www.youtube.com/watch?v=hHW1oY26kxQ"
"1581309536-1035","https://www.youtube.com/user/ColliderVideos/videos","Birds of Prey Review: This Movie Kicks A$$!","https://www.youtube.com/watch?v=mmLHmBvDYXM","SAW Story in 10 Minutes (Sort Of) -- 2020 Update
              
            
            
              
    
    
    
    
      
        
    
    
      
        IGN
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          267K views
        
      
    
    
      
    
    
  
              
    
    
      
        
        
        New","https://www.youtube.com/watch?v=MHU0WWSIQuc"
"1581309451-897","https://www.youtube.com/user/ColliderVideos/videos","Leonardo DiCaprio, Brad Pitt, Quentin Tarantino & Crew: Once Upon a Time in Hollywood - Collider FYC","https://www.youtube.com/watch?v=XAd8OKHughw","Leonardo DiCaprio winning Best Actor
              
            
            
              
    
    
    
    
      
        
    
    
      
        Oscars
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          28M views","https://www.youtube.com/watch?v=xpyrefzvTpI"
"1581309425-852","https://www.youtube.com/user/ColliderVideos/videos","Collider Video Town Hall with CEO Marc Fernandez","https://www.youtube.com/watch?v=-_kuwqZwVvg","Jimmy Kimmel Remembers Kobe Bryant
              
            
            
              
    
    
    
    
      
        
    
    
      
        Jimmy Kimmel Live
      
      

    
      
    

    
    
    
    
      
        
        
      
    
    
  
        
      
    
  
  
        •
      
      
        
          Recommended for you","https://www.youtube.com/watch?v=sk00epALZps"
